Sample Location,Decision Unit,Sample Type,Sample Depth (feet bgs),Sample ID,Sample Date,Chemical,Concentration,Detection
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Acenaphthylene,34.2,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Anthracene,51.6,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Benz(a) anthracene,142,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Benzo(a) pyrene,196,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Benzo(b) fluoranthene,269,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Benzo(k) fluoranthene,106,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,"Benzo(g,h,i) perylene",214,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Chrysene,221,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,"Dibenz(a,h) anthracene",24.1,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Fluoranthene,331,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Fluorene,6.07,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,"Indeno(1,2,3-cd)pyrene",209,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,1-Methylnaphthalene,17.6,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,2-Methylnaphthalene,23,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Naphthalene,22.1,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Phenanthrene,107,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Pyrene,364,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Dibenzofuran,11.6,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Total HPAH,2080,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,Total LPAH,252,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1)A,44858,cPAHs (BaP Eq.),283,J
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Acenaphthene,5.06,J
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Acenaphthylene,41.7,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Anthracene,50.4,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Benz(a) anthracene,128,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Benzo(a) pyrene,233,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Benzo(b) fluoranthene,326,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Benzo(k) fluoranthene,96.9,J
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,"Benzo(g,h,i) perylene",252,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Chrysene,225,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,"Dibenz(a,h) anthracene",30.8,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Fluoranthene,267,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Fluorene,6.2,J
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,"Indeno(1,2,3-cd)pyrene",252,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,1-Methylnaphthalene,21.5,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,2-Methylnaphthalene,26.9,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Naphthalene,35.4,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Phenanthrene,122,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Pyrene,301,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Dibenzofuran,13.1,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Total HPAH,2110,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,Total LPAH,288,NA
East Parcel Soil Berms,DU-41,ISM,0-1  FR,DU-41 (0-1)B,44858,cPAHs (BaP Eq.),336,J
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Acenaphthene,8.96,J
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Acenaphthylene,31.6,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Anthracene,60.5,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Benz(a) anthracene,112,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Benzo(a) pyrene,172,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Benzo(b) fluoranthene,271,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Benzo(k) fluoranthene,77.1,J
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,"Benzo(g,h,i) perylene",186,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Chrysene,197,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,"Dibenz(a,h) anthracene",25.4,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Fluoranthene,261,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Fluorene,7.76,J
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,"Indeno(1,2,3-cd)pyrene",183,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,1-Methylnaphthalene,10.3,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,2-Methylnaphthalene,15.7,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Naphthalene,23.9,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Phenanthrene,164,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Pyrene,268,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Dibenzofuran,18.4,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Total HPAH,1750,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,Total LPAH,312,NA
East Parcel Soil Berms,DU-41,ISM,0-1 FR,DU-41 (0-1)C,44858,cPAHs (BaP Eq.),255,J
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Acenaphthene,30,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Acenaphthylene,25.1,U
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Anthracene,56.8,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Benz(a) anthracene,139,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Benzo(a) pyrene,172,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Benzo(b) fluoranthene,247,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Benzo(k) fluoranthene,97.1,J
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,"Benzo(g,h,i) perylene",188,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Chrysene,226,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,"Dibenz(a,h) anthracene",25.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Fluoranthene,315,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Fluorene,23.4,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,"Indeno(1,2,3-cd)pyrene",173,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,1-Methylnaphthalene,80.3,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,2-Methylnaphthalene,92.6,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Naphthalene,70.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Phenanthrene,274,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Pyrene,354,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Dibenzofuran,42.7,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Total HPAH,1940,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,Total LPAH,559,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2)A,44860,cPAHs (BaP Eq.),254,J
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Acenaphthene,14.2,U
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Acenaphthylene,28.3,U
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Anthracene,56.6,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Benz(a) anthracene,123,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Benzo(a) pyrene,189,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Benzo(b) fluoranthene,287,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Benzo(k) fluoranthene,92.3,J
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,"Benzo(g,h,i) perylene",190,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Chrysene,235,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,"Dibenz(a,h) anthracene",26.4,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Fluoranthene,277,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Fluorene,13.7,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,"Indeno(1,2,3-cd)pyrene",183,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,1-Methylnaphthalene,101,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,2-Methylnaphthalene,115,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Naphthalene,83.8,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Phenanthrene,254,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Pyrene,319,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Dibenzofuran,37.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Total HPAH,1920,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,Total LPAH,544,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)B,44860,cPAHs (BaP Eq.),276,J
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Acenaphthene,10.1,U
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Acenaphthylene,22.2,U
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Anthracene,27,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Benz(a) anthracene,86.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Benzo(a) pyrene,134,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Benzo(b) fluoranthene,212,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Benzo(k) fluoranthene,65.4,J
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,"Benzo(g,h,i) perylene",144,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Chrysene,161,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,"Dibenz(a,h) anthracene",18.9,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Fluoranthene,194,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Fluorene,6.46,J
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,"Indeno(1,2,3-cd)pyrene",135,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,1-Methylnaphthalene,55.9,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,2-Methylnaphthalene,62.8,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Naphthalene,56.4,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Phenanthrene,138,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Pyrene,215,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Dibenzofuran,21.6,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Total HPAH,1370,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,Total LPAH,307,NA
East Parcel Soil Berms,DU-41,ISM,1-2 FR,DU-41 (1-2)C,44860,cPAHs (BaP Eq.),197,J
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Acenaphthene,6.08,J
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Acenaphthylene,12,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Anthracene,20.6,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Benz(a) anthracene,69,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Benzo(a) pyrene,90.1,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Benzo(b) fluoranthene,135,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Benzo(k) fluoranthene,49.2,J
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,"Benzo(g,h,i) perylene",103,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Chrysene,117,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,"Dibenz(a,h) anthracene",12.9,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Fluoranthene,147,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Fluorene,5.21,J
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,"Indeno(1,2,3-cd)pyrene",97.6,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,1-Methylnaphthalene,23.1,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,2-Methylnaphthalene,28.9,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Naphthalene,30.7,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Phenanthrene,98.3,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Pyrene,159,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Dibenzofuran,10.8,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Total HPAH,980,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,Total LPAH,202,NA
East Parcel Soil Berms,DU-41,ISM,2-3,DU-41 (2-3)A,44862,cPAHs (BaP Eq.),134,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Acenaphthene,4.94,U
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Acenaphthylene,12.7,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Anthracene,23.1,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Benz(a) anthracene,72.4,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Benzo(a) pyrene,101,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Benzo(b) fluoranthene,148,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Benzo(k) fluoranthene,52,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,"Benzo(g,h,i) perylene",102,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Chrysene,123,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,"Dibenz(a,h) anthracene",15.1,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Fluoranthene,137,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Fluorene,4.94,U
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,"Indeno(1,2,3-cd)pyrene",104,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,1-Methylnaphthalene,18.8,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,2-Methylnaphthalene,24.3,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Naphthalene,22.9,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Phenanthrene,75.2,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Pyrene,147,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Dibenzofuran,8.18,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Total HPAH,1000,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,Total LPAH,163,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)B,44862,cPAHs (BaP Eq.),149,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Acenaphthene,7.48,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Acenaphthylene,13.1,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Anthracene,23.4,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Benz(a) anthracene,71.2,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Benzo(a) pyrene,101,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Benzo(b) fluoranthene,148,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Benzo(k) fluoranthene,53.1,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,"Benzo(g,h,i) perylene",106,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Chrysene,124,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,"Dibenz(a,h) anthracene",14.4,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Fluoranthene,168,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Fluorene,6.68,J
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,"Indeno(1,2,3-cd)pyrene",104,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,1-Methylnaphthalene,28.8,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,2-Methylnaphthalene,31.6,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Naphthalene,30,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Phenanthrene,119,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Pyrene,187,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Dibenzofuran,12.9,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Total HPAH,1080,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,Total LPAH,231,NA
East Parcel Soil Berms,DU-41,ISM,2-3 FR,DU-41 (2-3)C,44862,cPAHs (BaP Eq.),148,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Acenaphthene,7.37,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Acenaphthylene,35.833333333333336,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Anthracene,54.166666666666664,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Benz(a) anthracene,127.33333333333333,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Benzo(a) pyrene,200.33333333333334,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Benzo(b) fluoranthene,288.6666666666667,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Benzo(k) fluoranthene,93.33333333333333,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,"Benzo(g,h,i) perylene",217.33333333333334,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Chrysene,214.33333333333334,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,"Dibenz(a,h) anthracene",26.76666666666667,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Fluoranthene,286.3333333333333,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Fluorene,6.676666666666667,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,"Indeno(1,2,3-cd)pyrene",214.66666666666666,J
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,1-Methylnaphthalene,16.46666666666667,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,2-Methylnaphthalene,21.866666666666664,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Naphthalene,27.133333333333336,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Phenanthrene,131,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Pyrene,311,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Dibenzofuran,14.366666666666665,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Total HPAH,1980,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,Total LPAH,284,NA
East Parcel Soil Berms,DU-41,ISM,0-1,DU-41 (0-1) M,--,cPAHs (BaP Eq.),291.3333333333333,J
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Acenaphthene,18.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Acenaphthylene,28.3,U
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Anthracene,46.800000000000004,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Benz(a) anthracene,116.03333333333335,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Benzo(a) pyrene,165,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Benzo(b) fluoranthene,248.66666666666666,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Benzo(k) fluoranthene,84.93333333333332,J
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,"Benzo(g,h,i) perylene",174,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Chrysene,207.33333333333334,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,"Dibenz(a,h) anthracene",23.46666666666667,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Fluoranthene,262,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Fluorene,14.519999999999998,J
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,"Indeno(1,2,3-cd)pyrene",163.66666666666666,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,1-Methylnaphthalene,79.06666666666668,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,2-Methylnaphthalene,90.13333333333333,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Naphthalene,70.1,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Phenanthrene,222,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Pyrene,296,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Dibenzofuran,33.800000000000004,NA
East Parcel Soil Berms,DU-41,ISM,1-2,DU-41 (1-2) M,--,Total HPAH,1743.3333333333333,NA
